id,name,start_date,end_date,replaces,replaced_by,cabinet,cabinetLabel
Q615077,John Healey (politician),2016-10-07,2020-04-06,,Q19882875,,
Q19882875,Thangam Debbonaire,2020-04-06,,Q615077,,,
